asset_id,empID,asset_name,asset_type,purchase_date,status
1014,654,Keyboard Perform,Mac,2022-06-25,Issued
1015,654,Laptop Quickly,Laptop,2025-02-13,Returned
1016,654,Mac Bring,Monitor,2025-04-03,Returned
1017,655,Access Card Report,Mobile,2023-07-23,Returned
1018,655,Keyboard Fund,Access Card,2024-04-21,Returned
1019,655,Laptop Life,Access Card,2024-07-11,Lost
1020,657,Mobile Your,Laptop,2024-02-20,Lost
1021,658,Keyboard Story,Mac,2025-02-20,Returned
1022,658,Mouse Thing,Keyboard,2024-02-19,Issued
1023,658,Mobile Air,Access Card,2022-12-04,Returned
1024,659,Access Card Explain,Keyboard,2024-01-08,Lost
1025,659,Mac Return,Monitor,2023-02-28,Returned
1026,660,Monitor Some,Access Card,2024-01-05,Issued
1027,660,Mouse Stage,Mouse,2024-02-04,Returned
1028,660,Keyboard Operation,Access Card,2023-08-26,Lost
1029,661,Access Card Property,Mouse,2023-09-24,Lost
1030,661,Mac Local,Monitor,2025-04-01,Lost
1031,661,Access Card Continue,Keyboard,2024-05-28,Returned
1032,662,Monitor Human,Monitor,2024-01-09,Issued
1033,662,Keyboard Seven,Mac,2024-05-13,Lost
1034,662,Monitor Shoulder,Mobile,2025-01-22,Returned
1035,663,Laptop Either,Monitor,2024-11-01,Returned
1036,663,Keyboard Significant,Mac,2022-11-07,Issued
1037,663,Mac Unit,Mac,2024-08-12,Lost
1038,665,Laptop Police,Mac,2023-04-15,Returned
1039,665,Laptop Ten,Mac,2024-08-22,Lost
1040,666,Laptop Else,Laptop,2025-03-03,Lost
1041,666,Monitor Key,Keyboard,2024-03-03,Returned
1042,667,Monitor Game,Mac,2022-10-12,Returned
1043,667,Keyboard Want,Access Card,2024-12-22,Lost
1044,668,Access Card Finally,Monitor,2024-07-03,Issued
1045,669,Mac Deal,Mouse,2022-10-26,Returned
1046,669,Laptop It,Mobile,2023-05-12,Returned
1047,670,Laptop Serve,Mobile,2022-09-10,Returned
1048,670,Monitor Within,Mobile,2025-02-03,Lost
1049,670,Mobile Risk,Monitor,2025-02-11,Returned
1050,671,Monitor Design,Monitor,2022-12-19,Issued
1051,672,Keyboard Chair,Mac,2024-06-04,Returned
1052,672,Monitor Bed,Mac,2022-06-12,Returned
1053,672,Laptop Or,Keyboard,2023-11-12,Lost
1054,673,Laptop Car,Mac,2024-09-28,Lost
1055,673,Mobile On,Monitor,2025-01-18,Returned
1056,673,Mouse Sell,Keyboard,2024-10-27,Lost
1057,675,Laptop Law,Access Card,2022-08-08,Lost
1058,675,Mac City,Mac,2023-09-25,Lost
1059,675,Laptop Billion,Mobile,2023-02-16,Issued
1060,676,Access Card Magazine,Mouse,2025-01-20,Issued
1061,677,Monitor Table,Mac,2023-11-20,Issued
1062,677,Mobile Physical,Access Card,2023-12-23,Returned
1063,678,Monitor Deal,Access Card,2024-11-07,Lost
1064,678,Mouse Mouth,Access Card,2025-04-01,Issued
1065,678,Keyboard Arm,Mouse,2024-12-22,Lost
1066,679,Laptop Nature,Access Card,2022-08-15,Lost
1067,679,Mac Value,Access Card,2022-11-02,Lost
1068,679,Laptop Above,Mobile,2023-11-06,Issued
1069,680,Laptop Less,Mobile,2022-11-30,Issued
1070,681,Mac Red,Mouse,2022-11-02,Lost
1071,681,Laptop Born,Laptop,2024-06-08,Returned
1072,681,Monitor Doctor,Keyboard,2024-04-22,Returned
1073,682,Access Card Charge,Access Card,2023-04-15,Returned
1074,683,Mac Performance,Laptop,2022-07-02,Lost
1075,684,Monitor Occur,Mac,2024-01-20,Lost
1076,684,Mouse Decade,Keyboard,2025-06-01,Issued
1077,684,Mac Prevent,Mouse,2023-07-15,Returned
1078,687,Mobile Total,Keyboard,2023-04-09,Lost
1079,687,Laptop Year,Laptop,2024-05-29,Lost
1080,688,Monitor Process,Keyboard,2023-06-03,Lost
1081,688,Access Card Mind,Mac,2024-10-18,Issued
1082,688,Access Card Along,Monitor,2024-02-07,Issued
1083,689,Access Card Dinner,Monitor,2024-05-20,Returned
1084,690,Keyboard Believe,Monitor,2024-03-17,Returned
1085,691,Monitor Mr,Mouse,2024-01-17,Returned
1086,691,Mouse Apply,Mouse,2022-08-29,Issued
1087,694,Laptop Nearly,Mouse,2025-05-22,Issued
1088,695,Laptop Media,Mac,2023-09-05,Lost
1089,695,Keyboard Total,Monitor,2023-02-14,Returned
1090,696,Access Card So,Laptop,2023-01-08,Lost
1091,696,Mouse Travel,Mouse,2022-11-16,Returned
1092,696,Access Card Teacher,Mac,2023-08-11,Issued
1093,697,Mouse Also,Mobile,2024-10-04,Lost
1094,697,Monitor Treat,Mac,2022-06-25,Returned
1095,700,Mobile But,Mouse,2024-03-16,Lost
1096,700,Monitor Strategy,Keyboard,2024-05-15,Lost
1097,700,Access Card Institution,Mouse,2022-06-30,Issued
1098,701,Laptop Exactly,Monitor,2022-10-19,Returned
1099,703,Mouse White,Monitor,2022-10-17,Issued
1100,703,Access Card Game,Monitor,2024-04-24,Returned
1101,703,Keyboard My,Mobile,2023-04-06,Issued
1102,705,Mouse Service,Access Card,2023-08-06,Returned
1103,706,Keyboard Focus,Keyboard,2024-04-28,Issued
1104,706,Access Card Beautiful,Monitor,2025-01-09,Issued
1105,706,Keyboard Hot,Mouse,2024-03-18,Lost
1106,707,Mac Chance,Mouse,2022-07-26,Returned
1107,707,Mouse Man,Access Card,2022-08-02,Lost
1108,707,Access Card Nice,Laptop,2025-02-17,Returned
1109,708,Keyboard List,Monitor,2023-06-15,Returned
1110,708,Keyboard Fast,Laptop,2023-04-17,Lost
1111,710,Monitor Kind,Mac,2023-08-09,Issued
1112,710,Mac Child,Keyboard,2023-12-14,Returned
1113,710,Access Card Administration,Keyboard,2023-03-21,Lost
1114,711,Access Card Course,Monitor,2023-01-18,Lost
1115,711,Monitor Should,Monitor,2024-02-24,Lost
1116,711,Monitor Be,Keyboard,2024-12-06,Issued
1117,712,Mac Hot,Mobile,2023-05-01,Returned
1118,712,Access Card Even,Monitor,2022-06-04,Returned
1119,712,Mouse Know,Mouse,2024-08-01,Issued
1120,713,Mac Education,Access Card,2023-04-07,Issued
1121,713,Mac Common,Mouse,2024-07-04,Lost
1122,717,Mac Some,Mac,2023-02-21,Lost
1123,717,Mac Republican,Monitor,2023-10-26,Lost
1124,718,Monitor Simply,Mobile,2025-03-15,Issued
1125,718,Monitor Deep,Keyboard,2024-11-11,Lost
1126,718,Keyboard Dinner,Mobile,2023-04-27,Returned
1127,721,Mobile Fact,Mouse,2024-06-09,Returned
1128,721,Access Card Rule,Laptop,2025-05-08,Issued
1129,721,Mac Size,Mobile,2024-09-04,Lost
1130,722,Mouse Own,Keyboard,2024-07-07,Returned
1131,722,Mouse Central,Mouse,2024-06-07,Returned
1132,724,Mouse World,Keyboard,2023-05-08,Returned
1133,726,Monitor Rather,Access Card,2022-10-28,Lost
1134,726,Laptop Everything,Mobile,2022-10-08,Issued
1135,726,Keyboard About,Mobile,2024-12-01,Lost
1136,728,Monitor Soldier,Access Card,2022-10-28,Lost
1137,728,Keyboard Rate,Keyboard,2024-09-18,Returned
1138,728,Monitor Cultural,Laptop,2023-10-16,Issued
1139,729,Monitor Notice,Monitor,2024-06-27,Returned
1140,730,Monitor Own,Monitor,2022-06-22,Issued
1141,730,Monitor Speak,Keyboard,2024-10-13,Returned
1142,730,Mouse Husband,Monitor,2024-02-18,Lost
1143,731,Keyboard Final,Monitor,2024-04-21,Returned
1144,733,Access Card Senior,Mouse,2023-12-24,Returned
1145,733,Access Card Area,Access Card,2025-01-15,Issued
1146,735,Monitor Institution,Access Card,2024-08-08,Lost
1147,736,Monitor Simple,Mac,2025-01-20,Issued
1148,736,Monitor Style,Mouse,2023-10-04,Returned
1149,737,Monitor Old,Mac,2024-01-20,Returned
1150,737,Keyboard Security,Mobile,2023-10-19,Issued
1151,738,Mobile Must,Mobile,2024-11-24,Lost
1152,738,Monitor Spring,Access Card,2024-11-19,Lost
1153,740,Laptop Body,Monitor,2023-11-05,Lost
1154,740,Monitor Represent,Laptop,2023-09-02,Returned
1155,740,Mobile Return,Mac,2023-07-17,Lost
1156,741,Mouse Station,Monitor,2022-06-07,Returned
1157,743,Monitor Building,Access Card,2024-05-12,Lost
1158,743,Mobile Listen,Monitor,2023-12-26,Lost
1159,745,Mac Huge,Mobile,2023-09-21,Lost
1160,749,Keyboard Adult,Keyboard,2022-09-05,Lost
1161,749,Mobile Trade,Access Card,2023-08-28,Lost
1162,749,Mobile Hand,Mac,2024-07-10,Lost
1163,751,Access Card Else,Mac,2024-12-10,Lost
1164,752,Mouse Establish,Access Card,2023-12-09,Lost
1165,752,Mac Road,Mobile,2023-07-09,Returned
1166,753,Laptop Management,Access Card,2022-12-30,Lost
1167,753,Mouse Order,Mouse,2023-05-13,Issued
1168,755,Mac Tree,Access Card,2023-11-13,Lost
1169,755,Mobile Stuff,Laptop,2022-06-16,Lost
1170,755,Monitor Television,Keyboard,2023-09-15,Returned
1171,757,Mouse Dream,Mobile,2023-01-05,Returned
1172,757,Mouse Five,Mobile,2023-03-12,Lost
1173,759,Mobile Rather,Monitor,2022-10-14,Returned
1174,760,Mobile Audience,Mac,2025-03-17,Returned
1175,760,Laptop Place,Keyboard,2024-12-22,Returned
1176,762,Keyboard Close,Access Card,2022-06-29,Lost
1177,762,Mobile Mrs,Monitor,2023-08-19,Returned
1178,765,Monitor Money,Access Card,2023-07-20,Returned
1179,766,Mac Class,Mobile,2024-06-03,Issued
1180,766,Laptop Religious,Monitor,2025-01-03,Returned
1181,766,Mac Plan,Laptop,2024-05-13,Issued
1182,767,Laptop Figure,Mobile,2024-09-26,Issued
1183,769,Monitor Various,Laptop,2025-05-23,Issued
1184,769,Access Card Professor,Laptop,2023-08-02,Lost
1185,771,Laptop This,Mouse,2024-05-11,Lost
1186,771,Access Card Pressure,Monitor,2022-09-20,Returned
1187,771,Access Card Moment,Laptop,2024-04-25,Lost
1188,774,Mac Big,Access Card,2024-11-01,Issued
1189,774,Keyboard Owner,Mouse,2024-06-03,Returned
1190,774,Laptop Professor,Monitor,2023-11-20,Returned
1191,776,Laptop Kitchen,Mac,2023-09-27,Lost
1192,776,Mobile Federal,Keyboard,2024-08-05,Issued
1193,776,Access Card Phone,Mac,2024-06-09,Returned
1194,778,Mouse Director,Access Card,2023-10-03,Issued
1195,778,Access Card Out,Mac,2024-04-17,Returned
1196,780,Mouse Whatever,Monitor,2025-05-25,Issued
1197,781,Mobile Serve,Mobile,2023-12-14,Lost
1198,781,Access Card Up,Mouse,2023-06-28,Returned
1199,781,Laptop Add,Keyboard,2024-12-07,Lost
1200,782,Access Card Begin,Mouse,2022-12-19,Issued
1201,783,Mouse Everything,Mouse,2024-12-09,Returned
1202,783,Mobile Attention,Mac,2022-08-17,Issued
1203,783,Laptop Minute,Keyboard,2023-10-14,Returned
1204,784,Monitor Give,Monitor,2023-04-01,Returned
1205,784,Monitor Edge,Access Card,2024-10-29,Lost
1206,784,Monitor At,Laptop,2023-01-03,Issued
1207,786,Laptop Theory,Keyboard,2024-10-02,Lost
1208,787,Mac College,Monitor,2025-03-07,Returned
1209,787,Laptop Live,Mouse,2024-10-04,Lost
1210,788,Monitor Deep,Mac,2023-10-06,Issued
1211,788,Mouse Kid,Laptop,2022-10-03,Returned
1212,789,Mobile Only,Monitor,2023-09-19,Returned
1213,789,Mac Issue,Keyboard,2025-02-19,Returned
1214,790,Monitor Wife,Mouse,2022-08-08,Issued
1215,790,Mobile Rather,Access Card,2024-10-25,Lost
1216,791,Laptop Paper,Monitor,2023-08-02,Issued
1217,793,Monitor Guess,Access Card,2022-06-06,Returned
1218,795,Access Card Attention,Keyboard,2022-07-10,Issued
1219,795,Access Card Weight,Mouse,2023-04-18,Lost
1220,797,Laptop Bar,Mouse,2023-05-04,Returned
1221,797,Mac Executive,Keyboard,2023-11-01,Lost
1222,797,Mac North,Access Card,2023-09-28,Returned
1223,798,Monitor Poor,Keyboard,2024-11-23,Issued
1224,799,Keyboard Rise,Access Card,2024-10-26,Lost
1225,799,Mouse Home,Monitor,2024-04-02,Returned
1226,800,Keyboard Note,Monitor,2025-02-17,Lost
1227,800,Access Card Cause,Mac,2023-11-07,Issued
1228,801,Keyboard Anything,Laptop,2022-10-25,Returned
1229,802,Laptop Available,Monitor,2024-10-03,Lost
1230,802,Mobile Movie,Mouse,2024-09-18,Returned
1231,803,Keyboard Large,Mobile,2024-06-14,Issued
1232,803,Mobile Base,Keyboard,2024-06-30,Returned
1233,804,Mac Play,Mac,2023-02-28,Issued
1234,806,Access Card Despite,Mac,2023-01-12,Lost
1235,806,Monitor War,Mobile,2022-11-29,Lost
1236,806,Mac Apply,Mac,2022-06-22,Returned
1237,807,Keyboard Father,Mobile,2025-03-28,Lost
1238,810,Access Card Exist,Keyboard,2023-09-07,Lost
1239,810,Access Card Heavy,Laptop,2024-01-19,Lost
1240,810,Keyboard Anyone,Keyboard,2022-11-22,Returned
1241,811,Monitor Lead,Monitor,2022-10-12,Returned
1242,812,Keyboard Lawyer,Mobile,2023-06-18,Lost
1243,813,Access Card Machine,Mac,2024-10-15,Issued
1244,813,Keyboard Main,Monitor,2025-03-04,Returned
1245,813,Access Card Above,Mobile,2025-03-24,Lost
1246,814,Mobile Student,Laptop,2023-06-10,Lost
1247,815,Access Card She,Monitor,2023-07-15,Issued
1248,816,Laptop Tax,Mouse,2024-03-18,Lost
1249,816,Access Card Weight,Mac,2022-12-16,Issued
1250,817,Mac Remain,Laptop,2024-10-20,Lost
1251,818,Mac Green,Keyboard,2023-12-27,Issued
1252,820,Mac Film,Monitor,2022-09-06,Lost
1253,820,Mac Red,Mouse,2023-10-07,Lost
1254,820,Mouse Hand,Mac,2024-10-15,Lost
1255,822,Mobile Two,Laptop,2023-11-15,Lost
1256,824,Mouse Grow,Mouse,2024-10-18,Returned
1257,824,Mobile Within,Access Card,2022-10-24,Issued
1258,824,Keyboard Wear,Keyboard,2022-10-12,Issued
1259,825,Keyboard Result,Mac,2023-04-18,Lost
1260,825,Monitor Fly,Laptop,2024-01-23,Lost
1261,825,Laptop Type,Mobile,2025-01-06,Lost
1262,826,Mobile Central,Mobile,2024-06-09,Returned
1263,826,Mouse Green,Mac,2022-06-22,Issued
1264,826,Mac Task,Access Card,2024-01-11,Returned
1265,827,Monitor Rich,Access Card,2024-04-04,Returned
1266,827,Keyboard Notice,Mobile,2023-10-01,Issued
1267,828,Monitor Structure,Laptop,2023-10-07,Lost
1268,828,Laptop Likely,Keyboard,2024-03-12,Issued
1269,829,Mac Including,Mac,2023-03-18,Lost
1270,829,Keyboard Director,Mobile,2023-05-25,Returned
1271,829,Mouse Blood,Mobile,2025-05-14,Returned
1272,830,Monitor For,Laptop,2024-02-02,Issued
1273,831,Mac Might,Keyboard,2023-04-13,Lost
1274,832,Keyboard Cold,Mouse,2024-07-25,Lost
1275,833,Mobile No,Access Card,2024-11-15,Issued
1276,833,Access Card Which,Keyboard,2024-03-22,Issued
1277,834,Access Card Finally,Keyboard,2024-08-11,Issued
1278,835,Monitor Guess,Keyboard,2023-02-01,Issued
1279,837,Mouse Star,Keyboard,2024-04-10,Returned
1280,838,Mobile Candidate,Keyboard,2022-08-08,Returned
1281,838,Mac Old,Keyboard,2022-12-03,Issued
1282,838,Mac Media,Access Card,2024-11-17,Issued
1283,840,Mac Role,Laptop,2024-09-16,Returned
1284,840,Access Card Who,Keyboard,2022-06-09,Returned
1285,840,Mac Stay,Mouse,2024-06-12,Issued
1286,841,Mobile American,Keyboard,2024-01-29,Lost
1287,841,Monitor Fish,Laptop,2023-12-31,Issued
1288,841,Keyboard Sit,Keyboard,2025-03-12,Issued
1289,842,Access Card Meet,Mobile,2023-06-20,Returned
1290,842,Laptop Worker,Mouse,2023-08-02,Lost
1291,843,Keyboard Performance,Access Card,2022-10-21,Issued
1292,843,Keyboard Including,Mobile,2024-03-08,Lost
1293,845,Mobile Leave,Mac,2024-02-05,Lost
1294,845,Mobile Explain,Laptop,2024-07-23,Lost
1295,848,Mac Range,Keyboard,2025-05-12,Issued
1296,848,Mobile Spring,Mobile,2024-02-19,Issued
1297,850,Mobile Level,Mac,2024-07-21,Returned
1298,850,Mouse Record,Monitor,2024-11-16,Returned
1299,851,Access Card Million,Laptop,2023-08-27,Returned
1300,851,Monitor Gun,Laptop,2023-04-15,Issued
1301,851,Monitor Specific,Access Card,2023-02-01,Lost
1302,853,Laptop Girl,Keyboard,2025-04-23,Issued
1303,853,Monitor Possible,Mac,2022-07-08,Lost
1304,854,Laptop How,Keyboard,2023-06-15,Issued
1305,855,Access Card Resource,Monitor,2023-05-19,Issued
1306,856,Mobile Station,Laptop,2025-01-31,Returned
1307,856,Mac It,Mouse,2023-05-26,Returned
1308,857,Mouse Deep,Access Card,2025-02-13,Returned
1309,857,Keyboard Because,Mouse,2024-07-29,Issued
1310,858,Access Card Bank,Laptop,2022-07-16,Issued
1311,859,Mobile Player,Mobile,2024-11-05,Issued
1312,860,Mac Behind,Mobile,2022-12-26,Returned
1313,860,Mobile Movement,Mac,2022-08-31,Returned
1314,860,Mac Pressure,Keyboard,2024-03-09,Lost
1315,861,Monitor To,Access Card,2024-11-05,Returned
1316,862,Access Card Baby,Mobile,2024-07-04,Lost
1317,864,Monitor Money,Monitor,2022-10-26,Lost
1318,864,Monitor Wall,Mac,2025-01-22,Lost
1319,864,Laptop Name,Mouse,2024-07-19,Lost
1320,865,Mac Certain,Mouse,2023-01-05,Lost
1321,867,Mac Compare,Laptop,2022-07-01,Lost
1322,867,Monitor Situation,Keyboard,2023-05-24,Returned
1323,869,Access Card Outside,Monitor,2023-06-03,Returned
1324,869,Mobile Bed,Monitor,2025-02-03,Returned
1325,869,Mobile Manager,Mouse,2023-12-29,Returned
1326,870,Keyboard Care,Mobile,2024-08-25,Issued
1327,871,Monitor Admit,Monitor,2022-09-19,Lost
1328,871,Mobile Attack,Mobile,2023-04-26,Returned
1329,871,Mac Respond,Mobile,2024-09-20,Issued
1330,873,Laptop How,Access Card,2025-05-18,Issued
1331,873,Laptop Woman,Monitor,2023-05-12,Lost
1332,874,Monitor Customer,Mouse,2024-05-23,Lost
1333,875,Access Card Stock,Monitor,2023-03-24,Lost
1334,875,Mobile Military,Mouse,2023-02-11,Issued
1335,876,Laptop Tend,Keyboard,2023-01-23,Issued
1336,876,Mac Road,Monitor,2023-01-03,Returned
1337,880,Laptop Current,Laptop,2025-01-29,Lost
1338,880,Access Card Still,Mobile,2024-07-23,Returned
1339,881,Laptop Available,Mobile,2023-01-01,Issued
1340,882,Mobile Mouth,Monitor,2023-10-21,Lost
1341,883,Access Card Create,Mobile,2025-04-05,Lost
1342,883,Keyboard Main,Monitor,2025-05-02,Lost
1343,884,Mac Entire,Mac,2023-05-15,Returned
1344,885,Laptop Hundred,Keyboard,2023-09-27,Returned
1345,885,Mobile Check,Mouse,2023-02-26,Issued
1346,885,Mouse Model,Mac,2023-03-07,Issued
1347,886,Laptop Manage,Access Card,2022-06-02,Lost
1348,887,Mac Order,Mouse,2024-10-21,Lost
1349,887,Mac Stuff,Mobile,2024-10-25,Issued
1350,889,Access Card Born,Laptop,2023-04-05,Issued
1351,890,Mouse Important,Laptop,2024-11-11,Issued
1352,895,Keyboard Year,Laptop,2024-05-26,Issued
1353,895,Mouse Factor,Monitor,2023-11-11,Issued
1354,896,Mouse Often,Mobile,2025-02-26,Issued
1355,896,Access Card Born,Mouse,2024-01-13,Returned
1356,897,Mobile Skill,Monitor,2024-08-21,Lost
1357,897,Keyboard Page,Access Card,2023-12-16,Returned
1358,897,Keyboard Quite,Mac,2023-08-31,Lost
1359,900,Mobile Imagine,Access Card,2025-01-19,Issued
1360,902,Mouse Market,Monitor,2023-10-06,Lost
1361,903,Mobile Claim,Mac,2023-10-08,Issued
1362,904,Keyboard Decision,Monitor,2022-11-15,Returned
1363,904,Laptop Movie,Mobile,2025-01-24,Lost
1364,904,Access Card Activity,Mobile,2024-09-24,Lost
1365,905,Mobile Travel,Keyboard,2023-05-12,Issued
1366,907,Access Card Answer,Mobile,2024-07-15,Lost
1367,908,Mac Time,Mobile,2025-05-10,Issued
1368,908,Mac Man,Mobile,2023-08-08,Issued
1369,909,Mobile Road,Keyboard,2022-09-25,Issued
1370,909,Mobile Of,Mobile,2022-10-22,Returned
1371,909,Mobile Green,Mouse,2025-01-13,Returned
1372,910,Mobile Do,Laptop,2024-06-03,Issued
1373,912,Monitor Its,Mouse,2025-01-14,Lost
1374,912,Mouse Research,Mobile,2025-02-20,Returned
1375,912,Access Card Fly,Laptop,2025-02-17,Issued
1376,913,Access Card Because,Keyboard,2022-07-07,Issued
1377,915,Access Card Thank,Monitor,2022-08-15,Issued
1378,915,Mac Worry,Mouse,2025-01-07,Issued
1379,915,Mac Beyond,Laptop,2025-04-18,Returned
1380,916,Monitor Always,Mobile,2024-08-07,Returned
1381,917,Mouse Measure,Access Card,2023-02-17,Issued
1382,917,Mouse Support,Mobile,2022-08-02,Lost
1383,918,Monitor Recognize,Mobile,2024-08-19,Returned
1384,919,Mouse Morning,Mobile,2025-02-22,Lost
1385,920,Mac Medical,Keyboard,2023-11-15,Returned
1386,920,Mac Various,Access Card,2023-08-31,Returned
1387,920,Keyboard Gun,Mouse,2022-11-05,Issued
1388,921,Mobile Although,Mac,2025-04-11,Returned
1389,922,Laptop Production,Mobile,2024-05-26,Issued
1390,922,Keyboard Pay,Mouse,2023-08-28,Lost
1391,922,Keyboard Against,Mobile,2025-05-30,Lost
1392,923,Mouse Federal,Keyboard,2024-05-11,Lost
1393,923,Mac Everything,Laptop,2022-12-10,Lost
1394,924,Mouse Gas,Monitor,2024-01-26,Lost
1395,926,Mac Ball,Access Card,2023-01-07,Returned
1396,926,Laptop Whether,Laptop,2022-08-14,Returned
1397,927,Keyboard Read,Laptop,2022-11-02,Returned
1398,927,Mouse Possible,Mac,2023-08-25,Issued
1399,927,Mac Through,Access Card,2024-10-21,Returned
1400,928,Access Card Hour,Access Card,2025-05-29,Lost
1401,928,Mac Whether,Keyboard,2022-12-15,Returned
1402,928,Mouse Hundred,Mouse,2024-12-11,Lost
1403,929,Access Card Southern,Monitor,2025-05-29,Issued
1404,929,Keyboard Parent,Mouse,2024-02-22,Lost
1405,932,Keyboard Care,Mac,2024-09-03,Lost
1406,932,Laptop Leg,Mobile,2025-01-04,Issued
1407,933,Mobile Central,Monitor,2024-01-11,Lost
1408,933,Mac Remember,Mobile,2024-08-13,Returned
1409,933,Mac Nature,Keyboard,2025-01-05,Returned
1410,935,Keyboard Purpose,Keyboard,2023-10-22,Issued
1411,936,Keyboard Treat,Laptop,2022-08-03,Issued
1412,938,Laptop Lay,Laptop,2023-06-26,Lost
1413,939,Mouse Body,Monitor,2023-12-08,Lost
1414,939,Mouse Form,Keyboard,2024-12-12,Issued
1415,939,Monitor Leader,Mobile,2024-12-05,Issued
1416,940,Laptop My,Access Card,2023-07-14,Issued
1417,940,Access Card Sometimes,Mouse,2023-09-14,Lost
1418,940,Monitor Person,Keyboard,2025-02-26,Returned
1419,942,Monitor Number,Mouse,2024-04-03,Lost
1420,942,Access Card Service,Mouse,2024-04-23,Lost
1421,942,Mouse Mind,Keyboard,2025-03-22,Issued
1422,943,Mouse Area,Mouse,2025-04-11,Lost
1423,943,Monitor Ago,Access Card,2023-09-28,Returned
1424,944,Keyboard Natural,Mac,2025-01-24,Issued
1425,944,Laptop Hope,Keyboard,2024-07-12,Lost
1426,944,Keyboard Value,Mac,2023-07-14,Lost
1427,947,Keyboard Experience,Monitor,2025-03-04,Returned
1428,947,Access Card Usually,Mac,2022-09-05,Returned
1429,948,Laptop Pretty,Mac,2023-06-19,Lost
1430,948,Mobile Young,Monitor,2025-01-24,Issued
1431,949,Access Card Your,Monitor,2023-04-10,Returned
1432,949,Laptop Activity,Mouse,2023-07-26,Lost
1433,950,Mac Tell,Mouse,2024-09-02,Lost
1434,951,Mouse Through,Monitor,2023-05-16,Returned
1435,951,Mobile Speech,Mouse,2025-04-18,Lost
1436,951,Laptop Degree,Keyboard,2024-05-02,Lost
1437,953,Mouse Cut,Mouse,2024-01-20,Returned
1438,955,Mac Another,Mac,2022-09-11,Lost
1439,955,Access Card Today,Mobile,2024-11-05,Issued
1440,956,Keyboard Reality,Laptop,2023-03-22,Lost
1441,956,Mac Thank,Mouse,2024-01-23,Returned
1442,957,Mac Attention,Monitor,2023-01-18,Issued
1443,957,Mobile Easy,Keyboard,2023-08-31,Returned
1444,958,Mouse Her,Laptop,2025-04-22,Issued
1445,958,Mouse Ok,Keyboard,2022-07-29,Lost
1446,958,Keyboard Play,Access Card,2024-06-03,Lost
1447,959,Mouse Guy,Monitor,2025-01-09,Returned
1448,959,Keyboard Call,Laptop,2023-10-05,Lost
1449,961,Mobile Onto,Mouse,2024-02-22,Issued
1450,961,Mobile Life,Access Card,2023-11-22,Lost
1451,961,Mobile Next,Keyboard,2023-05-26,Returned
1452,962,Mac Leg,Mobile,2025-03-10,Returned
1453,962,Mouse Each,Monitor,2025-01-29,Returned
1454,964,Mobile Box,Keyboard,2023-12-28,Lost
1455,966,Mobile Poor,Mac,2023-11-21,Returned
1456,966,Monitor Beautiful,Monitor,2024-03-17,Returned
1457,966,Mouse Yet,Mobile,2023-10-23,Issued
1458,967,Keyboard Child,Mouse,2023-12-29,Lost
1459,967,Access Card Myself,Mac,2024-07-19,Lost
1460,968,Laptop Drop,Mouse,2022-06-17,Lost
1461,968,Mouse Strategy,Keyboard,2023-04-19,Lost
1462,969,Mobile Poor,Laptop,2023-12-30,Lost
1463,969,Mac Expert,Laptop,2024-05-12,Returned
1464,970,Mobile Such,Keyboard,2023-05-29,Returned
1465,972,Keyboard Role,Laptop,2025-03-26,Lost
1466,972,Laptop Popular,Mac,2024-11-25,Returned
1467,973,Access Card Election,Mobile,2024-01-30,Issued
1468,974,Keyboard Heavy,Mouse,2024-09-10,Lost
1469,975,Keyboard Our,Mobile,2022-08-02,Lost
1470,976,Mouse Strong,Laptop,2024-12-06,Returned
1471,977,Mac However,Mouse,2024-06-13,Returned
1472,977,Keyboard Sure,Mobile,2025-04-07,Issued
1473,977,Mobile Past,Mouse,2024-10-23,Lost
1474,978,Monitor Change,Access Card,2024-10-03,Lost
1475,979,Keyboard Blue,Mouse,2025-05-08,Returned
1476,979,Mouse Sort,Access Card,2024-02-11,Returned
1477,979,Access Card Individual,Keyboard,2024-04-11,Lost
1478,980,Laptop Also,Monitor,2023-09-07,Returned
1479,982,Monitor Factor,Mobile,2024-03-12,Lost
1480,982,Monitor Rock,Mobile,2024-05-04,Lost
1481,984,Mac Already,Access Card,2023-05-12,Returned
1482,984,Access Card Before,Monitor,2023-01-08,Returned
1483,984,Keyboard About,Laptop,2024-12-21,Lost
1484,987,Laptop Agency,Keyboard,2023-06-29,Issued
1485,987,Keyboard Sometimes,Monitor,2023-03-24,Returned
1486,987,Laptop Car,Mobile,2024-02-26,Lost
1487,988,Mouse Company,Keyboard,2023-08-01,Lost
1488,988,Mouse At,Mouse,2022-09-20,Issued
1489,989,Access Card Can,Mobile,2025-01-08,Returned
1490,989,Access Card Collection,Access Card,2023-09-14,Issued
1491,990,Keyboard Fill,Keyboard,2025-01-09,Returned
1492,990,Laptop Join,Keyboard,2022-12-07,Returned
1493,992,Mobile Especially,Monitor,2022-10-31,Lost
1494,992,Access Card Role,Mac,2023-12-10,Issued
1495,994,Access Card Challenge,Monitor,2025-05-15,Returned
1496,995,Access Card Brother,Mac,2025-04-03,Returned
1497,995,Keyboard Different,Laptop,2024-01-24,Issued
1498,995,Mouse Cold,Mouse,2023-12-27,Returned
1499,999,Monitor Arm,Mobile,2022-09-03,Returned
1500,999,Mouse Down,Mouse,2024-01-11,Lost
1501,999,Monitor Ever,Monitor,2025-02-12,Returned
