attendance_id,empID,date,status
140868,868,2025-04-20,Leave
140869,869,2025-04-20,Half Day
140870,870,2025-04-20,Present
140871,871,2025-04-20,Present
140872,872,2025-04-20,Half Day
140873,873,2025-04-20,Half Day
140874,874,2025-04-20,Leave
140875,875,2025-04-20,Present
140876,876,2025-04-20,Present
140877,877,2025-04-20,Leave
140878,878,2025-04-20,Absent
140879,879,2025-04-20,Leave
140880,880,2025-04-20,Leave
140881,881,2025-04-20,Absent
140882,882,2025-04-20,Present
140883,883,2025-04-20,Half Day
140884,884,2025-04-20,Present
140885,885,2025-04-20,Half Day
140886,886,2025-04-20,Leave
140887,887,2025-04-20,Half Day
140888,888,2025-04-20,Half Day
140889,889,2025-04-20,Half Day
140890,890,2025-04-20,Present
140891,891,2025-04-20,Present
140892,892,2025-04-20,Absent
140893,893,2025-04-20,Present
140894,894,2025-04-20,Present
140895,895,2025-04-20,Present
140896,896,2025-04-20,Present
140897,897,2025-04-20,Leave
140898,898,2025-04-20,Leave
140899,899,2025-04-20,Half Day
140900,900,2025-04-20,Present
140901,901,2025-04-20,Half Day
140902,902,2025-04-20,Half Day
140903,903,2025-04-20,Present
140904,904,2025-04-20,Half Day
140905,905,2025-04-20,Half Day
140906,906,2025-04-20,Present
140907,907,2025-04-20,Present
140908,908,2025-04-20,Half Day
140909,909,2025-04-20,Half Day
140910,910,2025-04-20,Present
140911,911,2025-04-20,Present
140912,912,2025-04-20,Half Day
140913,913,2025-04-20,Present
140914,914,2025-04-20,Present
140915,915,2025-04-20,Leave
140916,916,2025-04-20,Absent
140917,917,2025-04-20,Present
140918,918,2025-04-20,Leave
140919,919,2025-04-20,Leave
140920,920,2025-04-20,Half Day
140921,921,2025-04-20,Leave
140922,922,2025-04-20,Present
140923,923,2025-04-20,Present
140924,924,2025-04-20,Present
140925,925,2025-04-20,Half Day
140926,926,2025-04-20,Leave
140927,927,2025-04-20,Present
140928,928,2025-04-20,Half Day
140929,929,2025-04-20,Present
140930,930,2025-04-20,Leave
140931,931,2025-04-20,Present
140932,932,2025-04-20,Half Day
140933,933,2025-04-20,Present
140934,934,2025-04-20,Leave
140935,935,2025-04-20,Half Day
140936,936,2025-04-20,Leave
140937,937,2025-04-20,Present
140938,938,2025-04-20,Half Day
140939,939,2025-04-20,Half Day
140940,940,2025-04-20,Present
140941,941,2025-04-20,Present
140942,942,2025-04-20,Present
140943,943,2025-04-20,Leave
140944,944,2025-04-20,Present
140945,945,2025-04-20,Leave
140946,946,2025-04-20,Present
140947,947,2025-04-20,Leave
140948,948,2025-04-20,Half Day
140949,949,2025-04-20,Leave
140950,950,2025-04-20,Half Day
140951,951,2025-04-20,Present
140952,952,2025-04-20,Leave
140953,953,2025-04-20,Half Day
140954,954,2025-04-20,Half Day
140955,955,2025-04-20,Present
140956,956,2025-04-20,Present
140957,957,2025-04-20,Present
140958,958,2025-04-20,Present
140959,959,2025-04-20,Half Day
140960,960,2025-04-20,Half Day
140961,961,2025-04-20,Leave
140962,962,2025-04-20,Half Day
140963,963,2025-04-20,Absent
140964,964,2025-04-20,Half Day
140965,965,2025-04-20,Half Day
140966,966,2025-04-20,Half Day
140967,967,2025-04-20,Leave
140968,968,2025-04-20,Present
140969,969,2025-04-20,Half Day
140970,970,2025-04-20,Half Day
140971,971,2025-04-20,Half Day
140972,972,2025-04-20,Half Day
140973,973,2025-04-20,Leave
140974,974,2025-04-20,Half Day
140975,975,2025-04-20,Half Day
140976,976,2025-04-20,Present
140977,977,2025-04-20,Present
140978,978,2025-04-20,Leave
140979,979,2025-04-20,Present
140980,980,2025-04-20,Half Day
140981,981,2025-04-20,Half Day
140982,982,2025-04-20,Half Day
140983,983,2025-04-20,Half Day
140984,984,2025-04-20,Half Day
140985,985,2025-04-20,Present
140986,986,2025-04-20,Present
140987,987,2025-04-20,Leave
140988,988,2025-04-20,Half Day
140989,989,2025-04-20,Present
140990,990,2025-04-20,Leave
140991,991,2025-04-20,Leave
140992,992,2025-04-20,Present
140993,993,2025-04-20,Half Day
140994,994,2025-04-20,Present
140995,995,2025-04-20,Half Day
140996,996,2025-04-20,Present
140997,997,2025-04-20,Present
140998,998,2025-04-20,Half Day
140999,999,2025-04-20,Leave
141000,1000,2025-04-20,Present
141001,1,2025-04-21,Leave
141002,2,2025-04-21,Half Day
141003,3,2025-04-21,Present
141004,4,2025-04-21,Leave
141005,5,2025-04-21,Present
141006,6,2025-04-21,Leave
141007,7,2025-04-21,Present
141008,8,2025-04-21,Present
141009,9,2025-04-21,Present
141010,10,2025-04-21,Leave
141011,11,2025-04-21,Present
141012,12,2025-04-21,Present
141013,13,2025-04-21,Present
141014,14,2025-04-21,Present
141015,15,2025-04-21,Present
141016,16,2025-04-21,Leave
141017,17,2025-04-21,Present
141018,18,2025-04-21,Absent
141019,19,2025-04-21,Half Day
141020,20,2025-04-21,Leave
141021,21,2025-04-21,Leave
141022,22,2025-04-21,Present
141023,23,2025-04-21,Present
141024,24,2025-04-21,Leave
141025,25,2025-04-21,Present
141026,26,2025-04-21,Leave
141027,27,2025-04-21,Present
141028,28,2025-04-21,Present
141029,29,2025-04-21,Half Day
141030,30,2025-04-21,Leave
141031,31,2025-04-21,Absent
141032,32,2025-04-21,Present
141033,33,2025-04-21,Leave
141034,34,2025-04-21,Present
141035,35,2025-04-21,Leave
141036,36,2025-04-21,Present
141037,37,2025-04-21,Present
141038,38,2025-04-21,Present
141039,39,2025-04-21,Present
141040,40,2025-04-21,Leave
141041,41,2025-04-21,Present
141042,42,2025-04-21,Leave
141043,43,2025-04-21,Leave
141044,44,2025-04-21,Absent
141045,45,2025-04-21,Leave
141046,46,2025-04-21,Leave
141047,47,2025-04-21,Present
141048,48,2025-04-21,Half Day
141049,49,2025-04-21,Half Day
141050,50,2025-04-21,Leave
141051,51,2025-04-21,Present
141052,52,2025-04-21,Half Day
141053,53,2025-04-21,Half Day
141054,54,2025-04-21,Present
141055,55,2025-04-21,Present
141056,56,2025-04-21,Present
141057,57,2025-04-21,Leave
141058,58,2025-04-21,Half Day
141059,59,2025-04-21,Present
141060,60,2025-04-21,Present
141061,61,2025-04-21,Half Day
141062,62,2025-04-21,Present
141063,63,2025-04-21,Present
141064,64,2025-04-21,Present
141065,65,2025-04-21,Present
141066,66,2025-04-21,Half Day
141067,67,2025-04-21,Half Day
141068,68,2025-04-21,Half Day
141069,69,2025-04-21,Present
141070,70,2025-04-21,Half Day
141071,71,2025-04-21,Present
141072,72,2025-04-21,Half Day
141073,73,2025-04-21,Present
141074,74,2025-04-21,Present
141075,75,2025-04-21,Present
141076,76,2025-04-21,Half Day
141077,77,2025-04-21,Leave
141078,78,2025-04-21,Present
141079,79,2025-04-21,Present
141080,80,2025-04-21,Present
141081,81,2025-04-21,Leave
141082,82,2025-04-21,Leave
141083,83,2025-04-21,Present
141084,84,2025-04-21,Leave
141085,85,2025-04-21,Leave
141086,86,2025-04-21,Absent
141087,87,2025-04-21,Half Day
141088,88,2025-04-21,Leave
141089,89,2025-04-21,Present
141090,90,2025-04-21,Half Day
141091,91,2025-04-21,Half Day
141092,92,2025-04-21,Leave
141093,93,2025-04-21,Leave
141094,94,2025-04-21,Half Day
141095,95,2025-04-21,Present
141096,96,2025-04-21,Present
141097,97,2025-04-21,Leave
141098,98,2025-04-21,Present
141099,99,2025-04-21,Half Day
141100,100,2025-04-21,Half Day
141101,101,2025-04-21,Present
141102,102,2025-04-21,Present
141103,103,2025-04-21,Present
141104,104,2025-04-21,Present
141105,105,2025-04-21,Leave
141106,106,2025-04-21,Present
141107,107,2025-04-21,Leave
141108,108,2025-04-21,Half Day
141109,109,2025-04-21,Half Day
141110,110,2025-04-21,Leave
141111,111,2025-04-21,Leave
141112,112,2025-04-21,Half Day
141113,113,2025-04-21,Half Day
141114,114,2025-04-21,Leave
141115,115,2025-04-21,Half Day
141116,116,2025-04-21,Leave
141117,117,2025-04-21,Half Day
141118,118,2025-04-21,Present
141119,119,2025-04-21,Half Day
141120,120,2025-04-21,Present
141121,121,2025-04-21,Present
141122,122,2025-04-21,Present
141123,123,2025-04-21,Present
141124,124,2025-04-21,Leave
141125,125,2025-04-21,Present
141126,126,2025-04-21,Present
141127,127,2025-04-21,Present
141128,128,2025-04-21,Absent
141129,129,2025-04-21,Half Day
141130,130,2025-04-21,Present
141131,131,2025-04-21,Present
141132,132,2025-04-21,Absent
141133,133,2025-04-21,Present
141134,134,2025-04-21,Present
141135,135,2025-04-21,Present
141136,136,2025-04-21,Absent
141137,137,2025-04-21,Leave
141138,138,2025-04-21,Present
141139,139,2025-04-21,Present
141140,140,2025-04-21,Half Day
141141,141,2025-04-21,Leave
141142,142,2025-04-21,Leave
141143,143,2025-04-21,Present
141144,144,2025-04-21,Present
141145,145,2025-04-21,Half Day
141146,146,2025-04-21,Leave
141147,147,2025-04-21,Half Day
141148,148,2025-04-21,Present
141149,149,2025-04-21,Present
141150,150,2025-04-21,Leave
141151,151,2025-04-21,Leave
141152,152,2025-04-21,Half Day
141153,153,2025-04-21,Half Day
141154,154,2025-04-21,Leave
141155,155,2025-04-21,Present
141156,156,2025-04-21,Half Day
141157,157,2025-04-21,Half Day
141158,158,2025-04-21,Present
141159,159,2025-04-21,Present
141160,160,2025-04-21,Present
141161,161,2025-04-21,Half Day
141162,162,2025-04-21,Present
141163,163,2025-04-21,Present
141164,164,2025-04-21,Present
141165,165,2025-04-21,Present
141166,166,2025-04-21,Half Day
141167,167,2025-04-21,Absent
141168,168,2025-04-21,Half Day
141169,169,2025-04-21,Half Day
141170,170,2025-04-21,Absent
141171,171,2025-04-21,Leave
141172,172,2025-04-21,Present
141173,173,2025-04-21,Present
141174,174,2025-04-21,Absent
141175,175,2025-04-21,Leave
141176,176,2025-04-21,Half Day
141177,177,2025-04-21,Present
141178,178,2025-04-21,Present
141179,179,2025-04-21,Present
141180,180,2025-04-21,Present
141181,181,2025-04-21,Half Day
141182,182,2025-04-21,Leave
141183,183,2025-04-21,Present
141184,184,2025-04-21,Leave
141185,185,2025-04-21,Leave
141186,186,2025-04-21,Present
141187,187,2025-04-21,Present
141188,188,2025-04-21,Leave
141189,189,2025-04-21,Present
141190,190,2025-04-21,Present
141191,191,2025-04-21,Half Day
141192,192,2025-04-21,Present
141193,193,2025-04-21,Leave
141194,194,2025-04-21,Half Day
141195,195,2025-04-21,Leave
141196,196,2025-04-21,Half Day
141197,197,2025-04-21,Absent
141198,198,2025-04-21,Present
141199,199,2025-04-21,Leave
141200,200,2025-04-21,Half Day
141201,201,2025-04-21,Present
141202,202,2025-04-21,Leave
141203,203,2025-04-21,Half Day
141204,204,2025-04-21,Half Day
141205,205,2025-04-21,Present
141206,206,2025-04-21,Leave
141207,207,2025-04-21,Leave
141208,208,2025-04-21,Leave
141209,209,2025-04-21,Present
141210,210,2025-04-21,Leave
141211,211,2025-04-21,Present
141212,212,2025-04-21,Leave
141213,213,2025-04-21,Absent
141214,214,2025-04-21,Present
141215,215,2025-04-21,Half Day
141216,216,2025-04-21,Absent
141217,217,2025-04-21,Absent
141218,218,2025-04-21,Present
141219,219,2025-04-21,Present
141220,220,2025-04-21,Present
141221,221,2025-04-21,Half Day
141222,222,2025-04-21,Half Day
141223,223,2025-04-21,Present
141224,224,2025-04-21,Present
141225,225,2025-04-21,Present
141226,226,2025-04-21,Absent
141227,227,2025-04-21,Present
141228,228,2025-04-21,Present
141229,229,2025-04-21,Present
141230,230,2025-04-21,Leave
141231,231,2025-04-21,Half Day
141232,232,2025-04-21,Present
141233,233,2025-04-21,Leave
141234,234,2025-04-21,Half Day
141235,235,2025-04-21,Present
141236,236,2025-04-21,Half Day
141237,237,2025-04-21,Leave
141238,238,2025-04-21,Leave
141239,239,2025-04-21,Present
141240,240,2025-04-21,Present
141241,241,2025-04-21,Present
141242,242,2025-04-21,Present
141243,243,2025-04-21,Half Day
141244,244,2025-04-21,Present
141245,245,2025-04-21,Half Day
141246,246,2025-04-21,Absent
141247,247,2025-04-21,Present
141248,248,2025-04-21,Half Day
141249,249,2025-04-21,Half Day
141250,250,2025-04-21,Half Day
141251,251,2025-04-21,Half Day
141252,252,2025-04-21,Half Day
141253,253,2025-04-21,Present
141254,254,2025-04-21,Half Day
141255,255,2025-04-21,Present
141256,256,2025-04-21,Leave
141257,257,2025-04-21,Half Day
141258,258,2025-04-21,Present
141259,259,2025-04-21,Present
141260,260,2025-04-21,Leave
141261,261,2025-04-21,Present
141262,262,2025-04-21,Present
141263,263,2025-04-21,Leave
141264,264,2025-04-21,Present
141265,265,2025-04-21,Leave
141266,266,2025-04-21,Leave
141267,267,2025-04-21,Present
141268,268,2025-04-21,Leave
141269,269,2025-04-21,Half Day
141270,270,2025-04-21,Half Day
141271,271,2025-04-21,Present
141272,272,2025-04-21,Present
141273,273,2025-04-21,Leave
141274,274,2025-04-21,Half Day
141275,275,2025-04-21,Present
141276,276,2025-04-21,Present
141277,277,2025-04-21,Absent
141278,278,2025-04-21,Present
141279,279,2025-04-21,Present
141280,280,2025-04-21,Present
141281,281,2025-04-21,Half Day
141282,282,2025-04-21,Half Day
141283,283,2025-04-21,Present
141284,284,2025-04-21,Leave
141285,285,2025-04-21,Present
141286,286,2025-04-21,Half Day
141287,287,2025-04-21,Leave
141288,288,2025-04-21,Half Day
141289,289,2025-04-21,Present
141290,290,2025-04-21,Half Day
141291,291,2025-04-21,Half Day
141292,292,2025-04-21,Leave
141293,293,2025-04-21,Present
141294,294,2025-04-21,Present
141295,295,2025-04-21,Present
141296,296,2025-04-21,Leave
141297,297,2025-04-21,Half Day
141298,298,2025-04-21,Present
141299,299,2025-04-21,Present
141300,300,2025-04-21,Present
141301,301,2025-04-21,Half Day
141302,302,2025-04-21,Absent
141303,303,2025-04-21,Present
141304,304,2025-04-21,Present
141305,305,2025-04-21,Present
141306,306,2025-04-21,Present
141307,307,2025-04-21,Present
141308,308,2025-04-21,Leave
141309,309,2025-04-21,Present
141310,310,2025-04-21,Present
141311,311,2025-04-21,Half Day
141312,312,2025-04-21,Half Day
141313,313,2025-04-21,Present
141314,314,2025-04-21,Present
141315,315,2025-04-21,Half Day
141316,316,2025-04-21,Half Day
141317,317,2025-04-21,Leave
141318,318,2025-04-21,Half Day
141319,319,2025-04-21,Leave
141320,320,2025-04-21,Present
141321,321,2025-04-21,Half Day
141322,322,2025-04-21,Present
141323,323,2025-04-21,Present
141324,324,2025-04-21,Half Day
141325,325,2025-04-21,Half Day
141326,326,2025-04-21,Present
141327,327,2025-04-21,Present
141328,328,2025-04-21,Leave
141329,329,2025-04-21,Present
141330,330,2025-04-21,Present
141331,331,2025-04-21,Present
141332,332,2025-04-21,Leave
141333,333,2025-04-21,Half Day
141334,334,2025-04-21,Leave
141335,335,2025-04-21,Leave
141336,336,2025-04-21,Half Day
141337,337,2025-04-21,Half Day
141338,338,2025-04-21,Half Day
141339,339,2025-04-21,Half Day
141340,340,2025-04-21,Half Day
141341,341,2025-04-21,Present
141342,342,2025-04-21,Present
141343,343,2025-04-21,Leave
141344,344,2025-04-21,Present
141345,345,2025-04-21,Leave
141346,346,2025-04-21,Present
141347,347,2025-04-21,Present
141348,348,2025-04-21,Half Day
141349,349,2025-04-21,Leave
141350,350,2025-04-21,Absent
141351,351,2025-04-21,Half Day
141352,352,2025-04-21,Present
141353,353,2025-04-21,Half Day
141354,354,2025-04-21,Present
141355,355,2025-04-21,Present
141356,356,2025-04-21,Present
141357,357,2025-04-21,Present
141358,358,2025-04-21,Absent
141359,359,2025-04-21,Absent
141360,360,2025-04-21,Present
141361,361,2025-04-21,Present
141362,362,2025-04-21,Present
141363,363,2025-04-21,Half Day
141364,364,2025-04-21,Half Day
141365,365,2025-04-21,Leave
141366,366,2025-04-21,Half Day
141367,367,2025-04-21,Present
141368,368,2025-04-21,Present
141369,369,2025-04-21,Present
141370,370,2025-04-21,Present
141371,371,2025-04-21,Half Day
141372,372,2025-04-21,Leave
141373,373,2025-04-21,Half Day
141374,374,2025-04-21,Half Day
141375,375,2025-04-21,Half Day
141376,376,2025-04-21,Leave
141377,377,2025-04-21,Present
141378,378,2025-04-21,Present
141379,379,2025-04-21,Half Day
141380,380,2025-04-21,Leave
141381,381,2025-04-21,Present
141382,382,2025-04-21,Leave
141383,383,2025-04-21,Present
141384,384,2025-04-21,Half Day
141385,385,2025-04-21,Present
141386,386,2025-04-21,Leave
141387,387,2025-04-21,Leave
141388,388,2025-04-21,Half Day
141389,389,2025-04-21,Half Day
141390,390,2025-04-21,Half Day
141391,391,2025-04-21,Present
141392,392,2025-04-21,Leave
141393,393,2025-04-21,Half Day
141394,394,2025-04-21,Present
141395,395,2025-04-21,Half Day
141396,396,2025-04-21,Present
141397,397,2025-04-21,Leave
141398,398,2025-04-21,Leave
141399,399,2025-04-21,Half Day
141400,400,2025-04-21,Present
141401,401,2025-04-21,Present
141402,402,2025-04-21,Present
141403,403,2025-04-21,Half Day
141404,404,2025-04-21,Half Day
141405,405,2025-04-21,Leave
141406,406,2025-04-21,Present
141407,407,2025-04-21,Absent
141408,408,2025-04-21,Present
141409,409,2025-04-21,Present
141410,410,2025-04-21,Present
141411,411,2025-04-21,Present
141412,412,2025-04-21,Absent
141413,413,2025-04-21,Present
141414,414,2025-04-21,Leave
141415,415,2025-04-21,Leave
141416,416,2025-04-21,Present
141417,417,2025-04-21,Half Day
141418,418,2025-04-21,Half Day
141419,419,2025-04-21,Present
141420,420,2025-04-21,Present
141421,421,2025-04-21,Leave
141422,422,2025-04-21,Leave
141423,423,2025-04-21,Leave
141424,424,2025-04-21,Present
141425,425,2025-04-21,Absent
141426,426,2025-04-21,Leave
141427,427,2025-04-21,Present
141428,428,2025-04-21,Present
141429,429,2025-04-21,Half Day
141430,430,2025-04-21,Present
141431,431,2025-04-21,Leave
141432,432,2025-04-21,Present
141433,433,2025-04-21,Present
141434,434,2025-04-21,Half Day
141435,435,2025-04-21,Present
141436,436,2025-04-21,Leave
141437,437,2025-04-21,Present
141438,438,2025-04-21,Half Day
141439,439,2025-04-21,Leave
141440,440,2025-04-21,Present
141441,441,2025-04-21,Leave
141442,442,2025-04-21,Half Day
141443,443,2025-04-21,Half Day
141444,444,2025-04-21,Absent
141445,445,2025-04-21,Present
141446,446,2025-04-21,Present
141447,447,2025-04-21,Present
141448,448,2025-04-21,Present
141449,449,2025-04-21,Half Day
141450,450,2025-04-21,Leave
141451,451,2025-04-21,Present
141452,452,2025-04-21,Half Day
141453,453,2025-04-21,Leave
141454,454,2025-04-21,Present
141455,455,2025-04-21,Half Day
141456,456,2025-04-21,Present
141457,457,2025-04-21,Present
141458,458,2025-04-21,Present
141459,459,2025-04-21,Present
141460,460,2025-04-21,Present
141461,461,2025-04-21,Present
141462,462,2025-04-21,Leave
141463,463,2025-04-21,Present
141464,464,2025-04-21,Present
141465,465,2025-04-21,Half Day
141466,466,2025-04-21,Half Day
141467,467,2025-04-21,Present
141468,468,2025-04-21,Half Day
141469,469,2025-04-21,Present
141470,470,2025-04-21,Leave
141471,471,2025-04-21,Half Day
141472,472,2025-04-21,Present
141473,473,2025-04-21,Half Day
141474,474,2025-04-21,Leave
141475,475,2025-04-21,Absent
141476,476,2025-04-21,Leave
141477,477,2025-04-21,Half Day
141478,478,2025-04-21,Present
141479,479,2025-04-21,Leave
141480,480,2025-04-21,Absent
141481,481,2025-04-21,Present
141482,482,2025-04-21,Half Day
141483,483,2025-04-21,Half Day
141484,484,2025-04-21,Half Day
141485,485,2025-04-21,Present
141486,486,2025-04-21,Present
141487,487,2025-04-21,Present
141488,488,2025-04-21,Present
141489,489,2025-04-21,Half Day
141490,490,2025-04-21,Leave
141491,491,2025-04-21,Half Day
141492,492,2025-04-21,Present
141493,493,2025-04-21,Half Day
141494,494,2025-04-21,Present
141495,495,2025-04-21,Present
141496,496,2025-04-21,Leave
141497,497,2025-04-21,Absent
141498,498,2025-04-21,Present
141499,499,2025-04-21,Leave
141500,500,2025-04-21,Present
141501,501,2025-04-21,Leave
141502,502,2025-04-21,Absent
141503,503,2025-04-21,Half Day
141504,504,2025-04-21,Present
141505,505,2025-04-21,Half Day
141506,506,2025-04-21,Half Day
141507,507,2025-04-21,Present
141508,508,2025-04-21,Half Day
141509,509,2025-04-21,Present
141510,510,2025-04-21,Present
141511,511,2025-04-21,Half Day
141512,512,2025-04-21,Present
141513,513,2025-04-21,Present
141514,514,2025-04-21,Present
141515,515,2025-04-21,Leave
141516,516,2025-04-21,Present
141517,517,2025-04-21,Half Day
141518,518,2025-04-21,Absent
141519,519,2025-04-21,Present
141520,520,2025-04-21,Present
141521,521,2025-04-21,Present
141522,522,2025-04-21,Present
141523,523,2025-04-21,Half Day
141524,524,2025-04-21,Present
141525,525,2025-04-21,Present
141526,526,2025-04-21,Half Day
141527,527,2025-04-21,Leave
141528,528,2025-04-21,Present
141529,529,2025-04-21,Present
141530,530,2025-04-21,Absent
141531,531,2025-04-21,Half Day
141532,532,2025-04-21,Present
141533,533,2025-04-21,Present
141534,534,2025-04-21,Present
141535,535,2025-04-21,Leave
141536,536,2025-04-21,Half Day
141537,537,2025-04-21,Leave
141538,538,2025-04-21,Present
141539,539,2025-04-21,Leave
141540,540,2025-04-21,Present
141541,541,2025-04-21,Leave
141542,542,2025-04-21,Present
141543,543,2025-04-21,Present
141544,544,2025-04-21,Present
141545,545,2025-04-21,Present
141546,546,2025-04-21,Present
141547,547,2025-04-21,Present
141548,548,2025-04-21,Absent
141549,549,2025-04-21,Half Day
141550,550,2025-04-21,Present
141551,551,2025-04-21,Leave
141552,552,2025-04-21,Present
141553,553,2025-04-21,Leave
141554,554,2025-04-21,Leave
141555,555,2025-04-21,Leave
141556,556,2025-04-21,Present
141557,557,2025-04-21,Half Day
141558,558,2025-04-21,Present
141559,559,2025-04-21,Half Day
141560,560,2025-04-21,Leave
141561,561,2025-04-21,Half Day
141562,562,2025-04-21,Absent
141563,563,2025-04-21,Leave
141564,564,2025-04-21,Present
141565,565,2025-04-21,Present
141566,566,2025-04-21,Present
141567,567,2025-04-21,Leave
141568,568,2025-04-21,Absent
141569,569,2025-04-21,Leave
141570,570,2025-04-21,Half Day
141571,571,2025-04-21,Half Day
141572,572,2025-04-21,Half Day
141573,573,2025-04-21,Present
141574,574,2025-04-21,Present
141575,575,2025-04-21,Present
141576,576,2025-04-21,Absent
141577,577,2025-04-21,Leave
141578,578,2025-04-21,Half Day
141579,579,2025-04-21,Leave
141580,580,2025-04-21,Absent
141581,581,2025-04-21,Present
141582,582,2025-04-21,Leave
141583,583,2025-04-21,Present
141584,584,2025-04-21,Present
141585,585,2025-04-21,Leave
141586,586,2025-04-21,Absent
141587,587,2025-04-21,Present
141588,588,2025-04-21,Present
141589,589,2025-04-21,Present
141590,590,2025-04-21,Half Day
141591,591,2025-04-21,Present
141592,592,2025-04-21,Half Day
141593,593,2025-04-21,Half Day
141594,594,2025-04-21,Half Day
141595,595,2025-04-21,Present
141596,596,2025-04-21,Leave
141597,597,2025-04-21,Present
141598,598,2025-04-21,Present
141599,599,2025-04-21,Present
141600,600,2025-04-21,Leave
141601,601,2025-04-21,Present
141602,602,2025-04-21,Half Day
141603,603,2025-04-21,Present
141604,604,2025-04-21,Present
141605,605,2025-04-21,Present
141606,606,2025-04-21,Absent
141607,607,2025-04-21,Present
141608,608,2025-04-21,Leave
141609,609,2025-04-21,Present
141610,610,2025-04-21,Leave
141611,611,2025-04-21,Half Day
141612,612,2025-04-21,Present
141613,613,2025-04-21,Present
141614,614,2025-04-21,Present
141615,615,2025-04-21,Present
141616,616,2025-04-21,Half Day
141617,617,2025-04-21,Present
141618,618,2025-04-21,Half Day
141619,619,2025-04-21,Half Day
141620,620,2025-04-21,Present
141621,621,2025-04-21,Present
141622,622,2025-04-21,Present
141623,623,2025-04-21,Leave
141624,624,2025-04-21,Present
141625,625,2025-04-21,Half Day
141626,626,2025-04-21,Half Day
141627,627,2025-04-21,Present
141628,628,2025-04-21,Present
141629,629,2025-04-21,Present
141630,630,2025-04-21,Leave
141631,631,2025-04-21,Absent
141632,632,2025-04-21,Absent
141633,633,2025-04-21,Present
141634,634,2025-04-21,Leave
141635,635,2025-04-21,Leave
141636,636,2025-04-21,Present
141637,637,2025-04-21,Present
141638,638,2025-04-21,Half Day
141639,639,2025-04-21,Present
141640,640,2025-04-21,Present
141641,641,2025-04-21,Leave
141642,642,2025-04-21,Present
141643,643,2025-04-21,Absent
141644,644,2025-04-21,Present
141645,645,2025-04-21,Present
141646,646,2025-04-21,Leave
141647,647,2025-04-21,Leave
141648,648,2025-04-21,Present
141649,649,2025-04-21,Present
141650,650,2025-04-21,Present
141651,651,2025-04-21,Present
141652,652,2025-04-21,Half Day
141653,653,2025-04-21,Leave
141654,654,2025-04-21,Leave
141655,655,2025-04-21,Absent
141656,656,2025-04-21,Present
141657,657,2025-04-21,Present
141658,658,2025-04-21,Half Day
141659,659,2025-04-21,Leave
141660,660,2025-04-21,Half Day
141661,661,2025-04-21,Leave
141662,662,2025-04-21,Leave
141663,663,2025-04-21,Present
141664,664,2025-04-21,Present
141665,665,2025-04-21,Present
141666,666,2025-04-21,Present
141667,667,2025-04-21,Half Day
141668,668,2025-04-21,Half Day
141669,669,2025-04-21,Present
141670,670,2025-04-21,Absent
141671,671,2025-04-21,Half Day
141672,672,2025-04-21,Present
141673,673,2025-04-21,Absent
141674,674,2025-04-21,Present
141675,675,2025-04-21,Present
141676,676,2025-04-21,Present
141677,677,2025-04-21,Present
141678,678,2025-04-21,Half Day
141679,679,2025-04-21,Present
141680,680,2025-04-21,Leave
141681,681,2025-04-21,Half Day
141682,682,2025-04-21,Half Day
141683,683,2025-04-21,Present
141684,684,2025-04-21,Present
141685,685,2025-04-21,Half Day
141686,686,2025-04-21,Leave
141687,687,2025-04-21,Leave
141688,688,2025-04-21,Present
141689,689,2025-04-21,Present
141690,690,2025-04-21,Leave
141691,691,2025-04-21,Present
141692,692,2025-04-21,Leave
141693,693,2025-04-21,Leave
141694,694,2025-04-21,Present
141695,695,2025-04-21,Present
141696,696,2025-04-21,Leave
141697,697,2025-04-21,Present
141698,698,2025-04-21,Leave
141699,699,2025-04-21,Half Day
141700,700,2025-04-21,Present
141701,701,2025-04-21,Present
141702,702,2025-04-21,Present
141703,703,2025-04-21,Leave
141704,704,2025-04-21,Leave
141705,705,2025-04-21,Half Day
141706,706,2025-04-21,Half Day
141707,707,2025-04-21,Leave
141708,708,2025-04-21,Present
141709,709,2025-04-21,Present
141710,710,2025-04-21,Leave
141711,711,2025-04-21,Leave
141712,712,2025-04-21,Present
141713,713,2025-04-21,Half Day
141714,714,2025-04-21,Present
141715,715,2025-04-21,Leave
141716,716,2025-04-21,Present
141717,717,2025-04-21,Leave
141718,718,2025-04-21,Present
141719,719,2025-04-21,Present
141720,720,2025-04-21,Present
141721,721,2025-04-21,Leave
141722,722,2025-04-21,Leave
141723,723,2025-04-21,Present
141724,724,2025-04-21,Present
141725,725,2025-04-21,Present
141726,726,2025-04-21,Half Day
141727,727,2025-04-21,Half Day
141728,728,2025-04-21,Present
141729,729,2025-04-21,Present
141730,730,2025-04-21,Present
141731,731,2025-04-21,Half Day
141732,732,2025-04-21,Leave
141733,733,2025-04-21,Present
141734,734,2025-04-21,Present
141735,735,2025-04-21,Half Day
141736,736,2025-04-21,Present
141737,737,2025-04-21,Half Day
141738,738,2025-04-21,Present
141739,739,2025-04-21,Half Day
141740,740,2025-04-21,Leave
141741,741,2025-04-21,Present
141742,742,2025-04-21,Half Day
141743,743,2025-04-21,Present
141744,744,2025-04-21,Half Day
141745,745,2025-04-21,Half Day
141746,746,2025-04-21,Present
141747,747,2025-04-21,Present
141748,748,2025-04-21,Present
141749,749,2025-04-21,Half Day
141750,750,2025-04-21,Leave
141751,751,2025-04-21,Present
