asset_id,empID,asset_name,asset_type,purchase_date,status
1012,702,Mobile Take,Mobile,2024-07-07,Returned
1013,704,Monitor Drop,Keyboard,2025-05-20,Issued
1014,704,Mobile Catch,Monitor,2024-07-18,Lost
1015,704,Access Card Past,Access Card,2022-09-06,Returned
1016,705,Keyboard Claim,Mouse,2024-12-04,Returned
1017,706,Access Card Forget,Mobile,2023-07-29,Returned
1018,706,Mac North,Mobile,2023-02-09,Issued
1019,706,Monitor Statement,Access Card,2022-11-29,Returned
1020,707,Mobile Less,Access Card,2024-12-11,Issued
1021,707,Access Card Decade,Mouse,2024-04-30,Lost
1022,707,Mouse Necessary,Access Card,2025-05-13,Issued
1023,708,Monitor Project,Mouse,2023-07-14,Issued
1024,708,Mac Explain,Keyboard,2024-07-21,Returned
1025,708,Mouse Seek,Laptop,2022-07-06,Returned
1026,710,Access Card Game,Mobile,2023-03-25,Issued
1027,713,Mobile Every,Mobile,2023-07-10,Returned
1028,713,Laptop Camera,Mouse,2024-03-24,Issued
1029,713,Keyboard Star,Mobile,2023-10-15,Lost
1030,714,Monitor Night,Keyboard,2022-11-08,Issued
1031,714,Laptop Share,Access Card,2024-10-15,Issued
1032,715,Mobile Among,Mobile,2022-07-02,Returned
1033,715,Keyboard Lay,Monitor,2022-11-25,Issued
1034,715,Mobile Goal,Mouse,2023-06-11,Lost
1035,716,Keyboard She,Laptop,2024-11-22,Issued
1036,716,Mobile Throw,Mouse,2024-12-02,Issued
1037,717,Mobile Know,Monitor,2022-10-17,Lost
1038,718,Mac Yet,Mobile,2023-05-02,Lost
1039,719,Mouse Discuss,Monitor,2023-06-25,Issued
1040,719,Mobile Give,Monitor,2023-06-16,Issued
1041,720,Access Card Set,Mobile,2025-01-01,Issued
1042,721,Mobile Deep,Keyboard,2022-10-30,Returned
1043,721,Mobile Herself,Mobile,2023-04-26,Lost
1044,721,Monitor Fall,Keyboard,2022-09-21,Lost
1045,722,Access Card Trip,Mac,2022-07-21,Returned
1046,723,Mouse Huge,Mobile,2022-12-18,Returned
1047,723,Mobile Do,Mouse,2025-04-09,Issued
1048,723,Mobile Support,Access Card,2023-12-27,Lost
1049,724,Mouse Local,Laptop,2022-09-20,Issued
1050,726,Access Card Economic,Mac,2023-12-19,Returned
1051,726,Mac And,Monitor,2023-02-21,Lost
1052,727,Mac Affect,Monitor,2022-11-29,Issued
1053,729,Keyboard Concern,Mouse,2022-09-24,Issued
1054,730,Mobile Pattern,Laptop,2024-03-01,Lost
1055,732,Laptop Agent,Access Card,2022-06-16,Returned
1056,733,Keyboard Idea,Keyboard,2024-08-08,Lost
1057,733,Monitor Free,Mac,2023-09-06,Issued
1058,733,Mouse Dream,Monitor,2023-10-04,Returned
1059,734,Mac Worker,Monitor,2025-04-26,Returned
1060,735,Mobile Thing,Access Card,2024-11-10,Lost
1061,735,Mac Such,Mobile,2023-08-09,Issued
1062,735,Access Card Capital,Keyboard,2024-09-25,Returned
1063,736,Mouse Key,Laptop,2023-01-13,Issued
1064,737,Mac Table,Access Card,2022-09-11,Lost
1065,737,Mobile Bar,Access Card,2023-12-23,Returned
1066,737,Access Card Girl,Access Card,2023-04-09,Lost
1067,738,Mobile Get,Mouse,2023-11-20,Returned
1068,738,Mac Option,Access Card,2023-11-11,Issued
1069,738,Keyboard Include,Mac,2024-02-05,Lost
1070,739,Monitor Relate,Laptop,2024-02-24,Returned
1071,739,Mouse Tree,Access Card,2023-03-16,Issued
1072,739,Keyboard Find,Monitor,2023-02-11,Issued
1073,740,Laptop Again,Access Card,2022-06-17,Issued
1074,740,Monitor Evening,Access Card,2023-12-21,Lost
1075,741,Laptop Organization,Laptop,2023-11-09,Issued
1076,741,Keyboard Expert,Mobile,2025-02-01,Returned
1077,741,Mobile Performance,Laptop,2023-08-03,Lost
1078,742,Monitor State,Monitor,2023-10-31,Returned
1079,744,Keyboard Range,Monitor,2022-11-25,Issued
1080,744,Mac Charge,Mobile,2023-05-12,Lost
1081,746,Mouse Item,Mac,2023-01-31,Lost
1082,747,Monitor Wonder,Keyboard,2023-08-31,Issued
1083,747,Keyboard Land,Monitor,2025-04-15,Lost
1084,747,Mouse City,Mouse,2023-11-13,Returned
1085,748,Mac Well,Access Card,2022-05-26,Returned
1086,749,Keyboard Doctor,Mobile,2025-01-28,Returned
1087,749,Mouse Live,Monitor,2022-08-30,Lost
1088,750,Mouse Us,Keyboard,2022-06-20,Returned
1089,752,Access Card Score,Mouse,2024-01-30,Returned
1090,753,Mobile Moment,Mouse,2023-04-04,Issued
1091,754,Laptop Financial,Mobile,2023-12-14,Returned
1092,754,Access Card Boy,Laptop,2023-01-07,Lost
1093,755,Monitor Memory,Mobile,2022-09-10,Lost
1094,755,Mouse Attack,Mobile,2024-08-23,Returned
1095,756,Access Card Cover,Mac,2025-03-06,Returned
1096,760,Mouse Challenge,Mac,2024-02-04,Lost
1097,760,Access Card Couple,Mouse,2023-09-18,Returned
1098,761,Keyboard Or,Laptop,2024-12-29,Issued
1099,763,Mouse Behind,Keyboard,2022-12-11,Returned
1100,764,Keyboard Local,Mobile,2022-05-26,Issued
1101,765,Keyboard Result,Access Card,2025-02-26,Issued
1102,765,Laptop This,Mac,2024-04-17,Lost
1103,766,Mac Thought,Access Card,2023-03-22,Lost
1104,766,Monitor Head,Mac,2024-03-03,Issued
1105,766,Mobile East,Keyboard,2022-11-21,Issued
1106,767,Mouse Write,Keyboard,2023-08-09,Issued
1107,768,Mouse Cover,Mobile,2022-09-17,Lost
1108,768,Mac Democratic,Mouse,2024-01-04,Issued
1109,769,Mac Design,Mobile,2025-02-07,Returned
1110,769,Mac Pass,Mac,2023-11-13,Lost
1111,769,Laptop Play,Mac,2022-09-09,Lost
1112,770,Laptop Agree,Keyboard,2023-05-28,Lost
1113,770,Laptop Either,Access Card,2022-09-20,Issued
1114,771,Mouse Husband,Monitor,2024-08-29,Lost
1115,771,Monitor Hundred,Mac,2022-09-11,Returned
1116,772,Keyboard Start,Laptop,2024-03-01,Returned
1117,772,Mouse Guess,Mouse,2023-05-02,Returned
1118,773,Monitor Work,Keyboard,2025-01-18,Lost
1119,773,Mouse Play,Keyboard,2023-03-06,Issued
1120,773,Mac Shake,Access Card,2022-07-21,Returned
1121,775,Keyboard Son,Mouse,2023-07-08,Issued
1122,775,Monitor Late,Mac,2022-07-10,Lost
1123,775,Mac Picture,Mouse,2022-12-23,Lost
1124,776,Mobile College,Mobile,2024-07-15,Returned
1125,777,Keyboard Gas,Monitor,2022-10-30,Returned
1126,777,Monitor Real,Mac,2023-08-25,Issued
1127,778,Mac Already,Mac,2023-07-30,Issued
1128,778,Keyboard Draw,Laptop,2024-04-30,Lost
1129,779,Mac Wear,Keyboard,2022-09-08,Returned
1130,779,Laptop Peace,Monitor,2022-08-11,Issued
1131,779,Laptop Thank,Keyboard,2023-06-24,Lost
1132,780,Monitor Career,Access Card,2023-03-12,Lost
1133,782,Mobile Home,Monitor,2024-11-04,Returned
1134,783,Access Card Movie,Mac,2023-02-03,Issued
1135,783,Access Card Father,Laptop,2023-03-23,Issued
1136,784,Keyboard Deal,Mouse,2023-08-12,Lost
1137,784,Mac Plant,Mouse,2024-09-20,Issued
1138,784,Mobile Floor,Access Card,2023-02-19,Returned
1139,785,Access Card Hair,Access Card,2024-01-25,Returned
1140,789,Keyboard Tv,Mac,2024-04-10,Lost
1141,789,Mac Son,Monitor,2025-02-20,Returned
1142,789,Mobile Very,Laptop,2023-10-22,Returned
1143,790,Monitor Ability,Access Card,2023-01-04,Issued
1144,790,Access Card Pay,Mac,2024-12-06,Returned
1145,791,Laptop Know,Mobile,2022-08-30,Lost
1146,791,Laptop Herself,Mouse,2024-12-13,Issued
1147,791,Mobile Strong,Mobile,2022-06-23,Returned
1148,792,Mobile Structure,Mac,2022-12-08,Issued
1149,792,Monitor Theory,Mobile,2024-07-12,Issued
1150,792,Laptop Sing,Mac,2025-03-24,Returned
1151,794,Monitor Race,Laptop,2022-07-02,Lost
1152,794,Monitor Avoid,Monitor,2025-05-22,Lost
1153,795,Laptop Leave,Keyboard,2022-06-24,Returned
1154,795,Monitor Number,Mobile,2023-07-25,Issued
1155,795,Keyboard Describe,Mobile,2025-03-21,Returned
1156,796,Monitor Fear,Access Card,2024-08-06,Returned
1157,796,Mouse Wife,Laptop,2024-10-04,Lost
1158,796,Mac Share,Monitor,2023-02-25,Issued
1159,797,Laptop Side,Access Card,2023-07-18,Issued
1160,797,Laptop Expect,Access Card,2023-01-22,Returned
1161,798,Mobile Culture,Mac,2022-09-10,Issued
1162,801,Laptop Industry,Monitor,2025-01-19,Returned
1163,801,Access Card Want,Mac,2022-11-29,Lost
1164,801,Mouse Religious,Access Card,2022-10-25,Issued
1165,802,Monitor Black,Monitor,2024-06-25,Issued
1166,803,Access Card Fund,Laptop,2024-12-25,Issued
1167,803,Access Card Physical,Access Card,2024-11-19,Returned
1168,803,Laptop Certain,Mobile,2023-09-12,Lost
1169,804,Monitor Analysis,Keyboard,2023-10-21,Issued
1170,804,Monitor Language,Keyboard,2024-03-06,Returned
1171,804,Laptop List,Laptop,2025-03-17,Returned
1172,805,Keyboard Marriage,Monitor,2023-10-28,Issued
1173,805,Access Card Cup,Mobile,2024-06-07,Lost
1174,806,Keyboard Few,Keyboard,2023-06-21,Issued
1175,806,Access Card Customer,Laptop,2024-07-03,Issued
1176,807,Mouse Painting,Keyboard,2024-10-08,Returned
1177,807,Keyboard Exist,Keyboard,2025-03-22,Returned
1178,808,Mac Face,Mac,2022-09-23,Lost
1179,808,Access Card Write,Keyboard,2024-12-06,Returned
1180,809,Mouse Weight,Access Card,2024-10-12,Issued
1181,809,Keyboard International,Mouse,2022-06-06,Returned
1182,809,Monitor Want,Mouse,2023-01-03,Returned
1183,810,Laptop Leader,Monitor,2023-11-02,Returned
1184,810,Keyboard Same,Laptop,2022-08-19,Lost
1185,811,Keyboard Region,Keyboard,2024-01-30,Returned
1186,812,Monitor Concern,Mac,2024-05-07,Returned
1187,812,Monitor Contain,Access Card,2023-02-13,Issued
1188,813,Access Card Responsibility,Laptop,2025-03-19,Issued
1189,816,Mac Official,Mobile,2024-11-30,Lost
1190,817,Mac As,Mobile,2023-09-27,Returned
1191,818,Mobile Fund,Laptop,2024-05-17,Returned
1192,818,Access Card International,Laptop,2024-10-05,Issued
1193,819,Mac Trade,Laptop,2025-04-12,Issued
1194,819,Access Card Air,Mouse,2024-06-16,Returned
1195,819,Laptop City,Access Card,2025-03-28,Issued
1196,820,Mac Paper,Mac,2025-03-02,Lost
1197,820,Mac Audience,Mobile,2025-03-26,Returned
1198,821,Monitor Message,Mouse,2022-10-23,Returned
1199,822,Mouse Wall,Mouse,2025-03-24,Issued
1200,823,Access Card Region,Access Card,2025-04-29,Issued
1201,823,Mac Could,Access Card,2024-09-22,Returned
1202,823,Mobile Central,Access Card,2023-11-22,Issued
1203,824,Mobile Cut,Monitor,2025-01-07,Lost
1204,824,Laptop Garden,Mobile,2023-04-18,Lost
1205,824,Laptop Chair,Access Card,2024-03-10,Issued
1206,825,Monitor Guy,Mac,2025-02-16,Lost
1207,825,Keyboard Act,Keyboard,2024-09-03,Lost
1208,825,Keyboard System,Keyboard,2024-01-27,Issued
1209,827,Mobile Senior,Mobile,2024-05-06,Issued
1210,828,Mouse Table,Monitor,2022-10-17,Lost
1211,830,Monitor True,Monitor,2023-10-31,Returned
1212,830,Mobile Song,Mac,2023-01-11,Returned
1213,831,Mac Without,Laptop,2024-09-18,Returned
1214,831,Mouse Bring,Mac,2024-09-28,Issued
1215,832,Monitor Key,Keyboard,2024-03-18,Lost
1216,832,Laptop Now,Mobile,2022-08-13,Returned
1217,833,Mobile Member,Laptop,2024-07-04,Lost
1218,833,Laptop A,Laptop,2022-07-16,Issued
1219,834,Mac Large,Access Card,2024-12-31,Issued
1220,834,Laptop Action,Monitor,2025-02-11,Returned
1221,834,Mac Thus,Keyboard,2024-07-22,Issued
1222,835,Laptop Grow,Mouse,2022-11-15,Returned
1223,836,Access Card Blood,Mouse,2024-05-15,Lost
1224,836,Mac Detail,Laptop,2023-07-28,Issued
1225,836,Monitor Method,Laptop,2023-12-10,Lost
1226,838,Mac Officer,Mobile,2024-03-16,Issued
1227,838,Mac Decade,Access Card,2024-02-21,Lost
1228,838,Mac Trial,Monitor,2023-06-02,Returned
1229,839,Mac This,Mobile,2022-07-23,Lost
1230,839,Mobile Policy,Keyboard,2022-11-12,Lost
1231,841,Access Card Heavy,Mouse,2024-01-18,Lost
1232,841,Monitor Thank,Laptop,2023-10-06,Lost
1233,842,Laptop Help,Monitor,2025-04-16,Returned
1234,842,Keyboard Score,Laptop,2023-03-01,Returned
1235,842,Monitor Have,Monitor,2025-03-18,Returned
1236,843,Access Card Of,Mouse,2023-06-15,Returned
1237,843,Mobile Whom,Mac,2024-01-19,Returned
1238,843,Mouse Page,Access Card,2023-03-01,Lost
1239,844,Mouse Just,Monitor,2023-02-17,Lost
1240,844,Mac Western,Keyboard,2023-12-10,Issued
1241,845,Mouse Sense,Laptop,2023-11-26,Issued
1242,845,Access Card Range,Mac,2022-08-28,Lost
1243,846,Monitor Quickly,Access Card,2025-01-18,Issued
1244,846,Monitor Coach,Laptop,2024-07-31,Issued
1245,847,Mouse Former,Mobile,2022-12-26,Issued
1246,847,Mac Town,Mouse,2023-04-11,Issued
1247,847,Mouse Decade,Laptop,2023-12-19,Lost
1248,849,Monitor Begin,Keyboard,2023-08-05,Issued
1249,851,Mobile I,Mouse,2023-04-14,Lost
1250,851,Laptop Assume,Mouse,2024-03-25,Issued
1251,852,Keyboard Maybe,Mac,2024-10-05,Returned
1252,852,Mobile Speak,Mac,2023-05-12,Lost
1253,854,Monitor Board,Mobile,2024-12-13,Returned
1254,854,Laptop Vote,Monitor,2025-04-27,Issued
1255,855,Laptop Probably,Laptop,2023-02-17,Returned
1256,855,Mobile Politics,Mobile,2024-06-10,Returned
1257,857,Mouse Marriage,Laptop,2024-12-30,Issued
1258,857,Laptop Commercial,Mouse,2025-02-08,Issued
1259,859,Keyboard Identify,Mobile,2023-01-19,Returned
1260,860,Keyboard Boy,Keyboard,2023-07-24,Lost
1261,860,Laptop Although,Mac,2023-07-06,Issued
1262,860,Mac Reflect,Monitor,2024-03-05,Issued
1263,861,Monitor The,Keyboard,2023-01-19,Issued
1264,861,Monitor Ground,Keyboard,2022-11-16,Issued
1265,862,Laptop Reach,Monitor,2024-01-27,Issued
1266,862,Keyboard Policy,Access Card,2023-08-15,Lost
1267,864,Access Card Far,Access Card,2023-11-10,Returned
1268,865,Keyboard Today,Laptop,2022-11-08,Lost
1269,865,Laptop Capital,Laptop,2022-08-05,Lost
1270,865,Mac Pressure,Mac,2024-12-22,Lost
1271,866,Mobile Ok,Keyboard,2024-12-16,Lost
1272,866,Monitor Another,Mobile,2025-05-09,Lost
1273,866,Mouse Throw,Mouse,2024-10-09,Lost
1274,867,Mobile Consumer,Mac,2022-08-31,Returned
1275,867,Mobile Set,Mouse,2022-10-11,Issued
1276,868,Monitor Page,Laptop,2024-06-19,Lost
1277,868,Mobile Create,Keyboard,2024-04-21,Issued
1278,869,Mouse Keep,Laptop,2023-11-14,Issued
1279,869,Mobile Particular,Mac,2023-08-01,Lost
1280,869,Mac Citizen,Mouse,2022-11-02,Issued
1281,870,Mac Start,Keyboard,2024-10-26,Lost
1282,870,Keyboard Camera,Monitor,2023-12-29,Issued
1283,872,Mobile Order,Access Card,2023-03-26,Issued
1284,872,Mobile Character,Keyboard,2022-11-22,Returned
1285,872,Laptop Tonight,Mac,2023-07-09,Issued
1286,873,Access Card Their,Keyboard,2025-04-23,Issued
1287,874,Access Card Later,Access Card,2024-05-14,Lost
1288,874,Laptop Movement,Laptop,2024-08-01,Returned
1289,876,Mobile Money,Mobile,2023-01-13,Issued
1290,876,Keyboard Plant,Keyboard,2025-05-06,Lost
1291,877,Access Card Meeting,Mac,2025-04-10,Lost
1292,878,Mac Final,Mac,2022-06-08,Returned
1293,878,Laptop Expert,Mouse,2023-08-05,Lost
1294,879,Mouse Improve,Keyboard,2023-10-13,Lost
1295,879,Mouse Reason,Mac,2024-11-24,Lost
1296,879,Keyboard Manager,Mac,2022-09-06,Returned
1297,880,Laptop Next,Mouse,2023-01-29,Returned
1298,880,Mac Should,Access Card,2022-12-12,Issued
1299,881,Mobile Environment,Laptop,2025-04-25,Lost
1300,881,Mobile Environment,Mouse,2024-05-01,Returned
1301,882,Laptop Congress,Mac,2024-07-16,Lost
1302,882,Laptop Write,Monitor,2022-12-23,Issued
1303,884,Mobile Particularly,Mouse,2024-05-19,Lost
1304,884,Laptop While,Keyboard,2024-01-02,Lost
1305,885,Monitor Off,Keyboard,2023-12-13,Issued
1306,886,Keyboard Mouth,Mobile,2023-07-25,Lost
1307,886,Access Card Surface,Access Card,2024-03-04,Issued
1308,887,Laptop Bit,Mouse,2023-09-27,Returned
1309,888,Access Card Campaign,Access Card,2024-09-07,Returned
1310,889,Access Card Cover,Laptop,2025-01-06,Lost
1311,890,Access Card Girl,Monitor,2024-06-13,Lost
1312,890,Monitor Growth,Mouse,2024-04-13,Issued
1313,891,Access Card Several,Monitor,2023-02-01,Lost
1314,891,Mobile Report,Mac,2025-03-03,Lost
1315,891,Mac Instead,Laptop,2024-12-23,Lost
1316,892,Mobile Woman,Mac,2022-08-05,Issued
1317,892,Mobile Trouble,Mobile,2025-04-10,Returned
1318,893,Keyboard Report,Keyboard,2024-03-08,Lost
1319,893,Access Card Real,Access Card,2023-06-27,Lost
1320,893,Mac Research,Mac,2024-11-11,Returned
1321,894,Access Card Edge,Mobile,2024-02-14,Returned
1322,896,Mac Rather,Laptop,2025-02-21,Lost
1323,896,Access Card Second,Mobile,2023-04-20,Issued
1324,897,Mouse Method,Laptop,2022-05-23,Lost
1325,897,Mouse Important,Mobile,2023-10-04,Issued
1326,897,Keyboard Student,Monitor,2024-10-17,Issued
1327,898,Access Card Name,Access Card,2025-04-08,Issued
1328,898,Mac Quality,Access Card,2024-10-15,Returned
1329,898,Mac Society,Monitor,2023-09-20,Issued
1330,899,Keyboard Bar,Mobile,2023-03-18,Returned
1331,899,Monitor Food,Keyboard,2023-04-21,Issued
1332,899,Access Card Society,Mobile,2024-08-06,Issued
1333,900,Mobile Need,Mac,2024-12-30,Lost
1334,900,Mac Political,Monitor,2023-05-11,Lost
1335,900,Mobile Cup,Access Card,2024-05-09,Issued
1336,901,Access Card Team,Mouse,2022-11-24,Lost
1337,902,Mobile How,Monitor,2024-02-07,Returned
1338,903,Access Card Station,Mobile,2025-04-26,Issued
1339,903,Mobile Responsibility,Mouse,2023-03-29,Returned
1340,903,Access Card Into,Laptop,2024-12-07,Issued
1341,904,Mouse Citizen,Access Card,2023-06-30,Issued
1342,904,Monitor Friend,Monitor,2025-02-05,Returned
1343,905,Mouse Rest,Mouse,2023-12-04,Returned
1344,906,Laptop Part,Keyboard,2024-10-21,Issued
1345,906,Laptop Character,Laptop,2023-10-07,Issued
1346,909,Mobile Throughout,Laptop,2024-09-16,Lost
1347,909,Mac That,Mouse,2024-05-04,Issued
1348,910,Mouse Toward,Mac,2023-09-14,Issued
1349,911,Laptop Exist,Monitor,2024-06-28,Returned
1350,912,Keyboard Seat,Laptop,2025-03-16,Returned
1351,912,Mobile Other,Access Card,2023-04-14,Returned
1352,912,Mac Customer,Mouse,2025-05-09,Lost
1353,913,Keyboard System,Monitor,2025-04-10,Lost
1354,913,Mac Cultural,Mobile,2023-11-04,Returned
1355,915,Keyboard President,Laptop,2024-10-23,Issued
1356,915,Mouse Rather,Laptop,2025-02-09,Issued
1357,916,Monitor Fine,Laptop,2022-06-14,Lost
1358,918,Mouse Building,Mac,2025-03-25,Issued
1359,918,Access Card Tax,Access Card,2023-02-19,Lost
1360,919,Keyboard Kind,Mouse,2023-12-12,Returned
1361,919,Monitor According,Keyboard,2024-11-02,Returned
1362,919,Mouse Their,Access Card,2023-11-18,Issued
1363,920,Mouse Conference,Laptop,2024-04-29,Lost
1364,920,Laptop Something,Mobile,2022-05-30,Issued
1365,921,Keyboard Forget,Mobile,2023-08-04,Issued
1366,922,Laptop Other,Mobile,2023-07-29,Issued
1367,922,Access Card Kind,Monitor,2023-05-24,Lost
1368,923,Keyboard Involve,Access Card,2023-12-17,Issued
1369,924,Laptop Make,Laptop,2023-12-21,Issued
1370,925,Mouse Action,Monitor,2023-11-17,Lost
1371,925,Keyboard Stay,Access Card,2024-12-07,Lost
1372,925,Laptop Special,Monitor,2022-06-09,Lost
1373,926,Monitor Window,Mac,2024-08-05,Issued
1374,926,Monitor Particular,Laptop,2022-06-03,Issued
1375,927,Laptop Onto,Laptop,2023-12-17,Issued
1376,927,Mobile Than,Mouse,2022-11-13,Lost
1377,929,Laptop There,Laptop,2024-10-01,Returned
1378,929,Keyboard Quality,Monitor,2025-01-13,Issued
1379,930,Mobile West,Access Card,2023-12-07,Issued
1380,930,Access Card When,Mouse,2024-12-27,Lost
1381,931,Access Card Follow,Mouse,2024-05-16,Returned
1382,931,Access Card Protect,Mobile,2023-11-11,Lost
1383,932,Access Card Amount,Monitor,2025-04-20,Issued
1384,932,Mouse Leader,Mouse,2023-11-24,Lost
1385,933,Keyboard World,Monitor,2023-10-02,Returned
1386,934,Mac And,Laptop,2022-05-25,Returned
1387,934,Mouse Such,Mouse,2022-10-06,Lost
1388,934,Mouse Power,Mouse,2023-04-30,Lost
1389,936,Monitor Son,Laptop,2022-07-14,Lost
1390,936,Mac Section,Access Card,2023-02-16,Lost
1391,936,Mac Region,Access Card,2023-05-01,Issued
1392,937,Access Card Piece,Laptop,2023-10-24,Issued
1393,937,Mouse American,Laptop,2023-02-19,Lost
1394,938,Mobile Follow,Mobile,2023-07-03,Lost
1395,939,Access Card Election,Access Card,2022-06-27,Returned
1396,939,Mac Couple,Monitor,2023-03-20,Returned
1397,939,Laptop Phone,Mac,2022-08-31,Returned
1398,940,Mouse Effect,Mobile,2022-11-29,Lost
1399,941,Access Card Magazine,Laptop,2024-10-19,Lost
1400,942,Mouse Whole,Mac,2024-12-15,Returned
1401,942,Mobile Recently,Access Card,2022-09-25,Lost
1402,943,Mouse Institution,Mouse,2022-06-13,Lost
1403,943,Mouse Citizen,Monitor,2022-06-26,Issued
1404,943,Mac Practice,Mobile,2023-11-02,Returned
1405,944,Monitor Back,Keyboard,2023-03-23,Returned
1406,945,Access Card Cell,Access Card,2023-09-15,Returned
1407,947,Monitor Sure,Keyboard,2023-08-25,Returned
1408,947,Mouse Western,Access Card,2024-09-07,Issued
1409,947,Keyboard Market,Access Card,2024-05-30,Issued
1410,948,Mobile Body,Mobile,2022-07-18,Lost
1411,948,Keyboard Affect,Laptop,2023-02-25,Lost
1412,949,Keyboard Speech,Mobile,2022-09-25,Returned
1413,949,Mouse These,Access Card,2024-03-13,Returned
1414,951,Keyboard Financial,Mouse,2024-07-23,Lost
1415,951,Laptop Central,Mouse,2023-03-17,Lost
1416,951,Mac Whether,Monitor,2023-09-22,Issued
1417,952,Mobile Say,Laptop,2023-10-03,Issued
1418,952,Mouse Everyone,Mac,2022-11-20,Issued
1419,954,Mac Question,Mouse,2024-05-10,Issued
1420,954,Keyboard Official,Keyboard,2022-11-17,Issued
1421,954,Monitor Light,Monitor,2023-09-15,Issued
1422,956,Monitor Scene,Laptop,2024-08-27,Lost
1423,956,Laptop About,Laptop,2023-10-17,Lost
1424,956,Mac Word,Laptop,2023-09-28,Issued
1425,957,Monitor Thus,Mobile,2025-02-23,Returned
1426,957,Monitor Character,Monitor,2024-11-10,Issued
1427,957,Keyboard Professional,Mac,2025-01-15,Issued
1428,958,Mac Study,Mobile,2024-07-19,Returned
1429,958,Laptop Wrong,Mouse,2025-03-21,Issued
1430,959,Mouse Focus,Laptop,2024-07-25,Returned
1431,960,Mouse Have,Access Card,2023-12-20,Issued
1432,960,Keyboard Financial,Mac,2022-09-27,Lost
1433,960,Laptop Would,Access Card,2023-07-16,Returned
1434,961,Mobile Front,Mobile,2023-09-17,Returned
1435,961,Access Card Part,Mac,2025-05-16,Issued
1436,961,Access Card Road,Mac,2023-07-20,Returned
1437,962,Access Card Certain,Laptop,2025-04-04,Returned
1438,962,Monitor Available,Monitor,2025-04-06,Issued
1439,962,Keyboard Media,Monitor,2023-01-28,Issued
1440,963,Mouse Whose,Keyboard,2022-12-05,Lost
1441,963,Monitor Whole,Keyboard,2022-06-25,Lost
1442,964,Laptop Group,Mobile,2024-09-18,Issued
1443,965,Mouse Bag,Keyboard,2025-01-26,Lost
1444,965,Access Card Police,Monitor,2023-01-06,Returned
1445,965,Access Card Social,Mouse,2025-04-08,Issued
1446,967,Access Card Hold,Mac,2024-12-22,Returned
1447,967,Keyboard According,Mac,2023-12-22,Issued
1448,968,Access Card Performance,Laptop,2024-02-22,Returned
1449,968,Mouse Fine,Mac,2024-12-09,Issued
1450,968,Monitor Bad,Access Card,2025-03-13,Lost
1451,969,Mouse Race,Keyboard,2025-01-29,Issued
1452,969,Mobile Glass,Mobile,2024-08-30,Issued
1453,969,Mobile Which,Mac,2024-02-01,Lost
1454,970,Access Card Peace,Monitor,2022-07-12,Issued
1455,970,Mac Example,Mouse,2022-08-13,Issued
1456,971,Access Card Someone,Mobile,2023-05-21,Returned
1457,971,Monitor Gun,Laptop,2022-06-13,Issued
1458,971,Keyboard Long,Mouse,2023-11-22,Issued
1459,972,Laptop Nothing,Laptop,2024-06-07,Returned
1460,972,Mouse Lay,Access Card,2023-09-09,Returned
1461,973,Mac Main,Mac,2024-01-01,Issued
1462,975,Mac Region,Access Card,2025-05-20,Lost
1463,976,Access Card Nothing,Mac,2023-01-25,Returned
1464,980,Keyboard Music,Mouse,2023-06-23,Returned
1465,980,Access Card Its,Mac,2024-06-06,Issued
1466,980,Mouse Method,Mobile,2022-09-09,Issued
1467,982,Monitor Picture,Access Card,2024-07-29,Lost
1468,982,Mouse Statement,Laptop,2023-05-07,Returned
1469,982,Monitor Kid,Keyboard,2024-11-10,Issued
1470,983,Mobile Of,Laptop,2022-11-15,Issued
1471,984,Mouse Nothing,Keyboard,2024-08-03,Issued
1472,986,Mac Of,Mac,2025-02-11,Lost
1473,987,Mouse Vote,Monitor,2025-02-13,Lost
1474,987,Mobile Area,Mac,2025-05-03,Returned
1475,988,Mac Friend,Laptop,2022-06-10,Lost
1476,988,Mobile Business,Mac,2024-01-31,Lost
1477,988,Mobile Field,Mobile,2023-01-28,Lost
1478,989,Mac Whole,Mobile,2023-08-21,Issued
1479,990,Access Card Listen,Mac,2022-06-01,Issued
1480,990,Laptop Security,Mac,2022-06-01,Issued
1481,990,Mac Letter,Laptop,2024-08-16,Issued
1482,992,Mac Force,Keyboard,2022-07-28,Returned
1483,992,Mobile These,Mobile,2024-09-23,Issued
1484,992,Mouse Politics,Mobile,2023-06-13,Lost
1485,993,Mobile Market,Mobile,2022-12-05,Lost
1486,993,Access Card Structure,Access Card,2024-11-15,Lost
1487,993,Keyboard Bed,Laptop,2023-10-20,Returned
1488,995,Keyboard Create,Mouse,2023-06-26,Returned
1489,996,Mouse Word,Laptop,2022-08-26,Lost
1490,997,Mac Rock,Access Card,2023-07-24,Issued
1491,997,Access Card Game,Access Card,2024-01-23,Lost
1492,998,Laptop Another,Access Card,2025-02-01,Issued
1493,999,Keyboard Available,Keyboard,2022-06-12,Issued
